concept_id_1,concept_id_2,relationship_id,valid_start_date,valid_end_date,invalid_reason
44805507,44812389,Has Module,2022-01-28,2099-12-31,NULL
37394663,44812389,Has Module,2022-01-28,2099-12-31,NULL
36932206,36969679,Marketed form of,2023-05-22,2099-12-31,NULL
36936075,19095898,RxNorm has dose form,2023-05-22,2099-12-31,NULL
2920198,19082573,RxNorm has dose form,2021-06-30,2099-12-31,NULL
1830771,1832246,Has marketed form,2021-09-01,2099-12-31,NULL
2920198,2920197,Available as box,2021-06-30,2099-12-31,NULL
1830771,19082103,RxNorm has dose form,2021-09-01,2099-12-31,NULL
46021371,35631990,Has Module,2022-01-28,2099-12-31,NULL
46021371,40642538,Has status,2022-01-28,2099-12-31,NULL
46163965,40642538,Has status,2022-01-28,2099-12-31,NULL
46163965,35631990,Has Module,2022-01-28,2099-12-31,NULL
41267913,21600543,RxNorm - ATC,2021-10-04,2099-12-31,NULL
41036445,41036445,Maps to,2017-07-18,2099-12-31,NULL
41094971,40885947,Has marketed form,2017-07-18,2099-12-31,NULL
41094971,41094971,Mapped from,2017-07-18,2099-12-31,NULL
41094971,41094971,Maps to,2017-07-18,2099-12-31,NULL
41114134,41114134,Mapped from,2017-07-18,2099-12-31,NULL
41114134,41114134,Maps to,2017-07-18,2099-12-31,NULL
41133745,21066049,Marketed form of,2017-07-18,2099-12-31,NULL
41133745,41133745,Mapped from,2017-07-18,2099-12-31,NULL
41133745,41133745,Maps to,2017-07-18,2099-12-31,NULL
41169284,40820767,Has supplier,2017-07-18,2099-12-31,NULL
41169284,41169284,Mapped from,2017-07-18,2099-12-31,NULL
41169284,41169284,Maps to,2017-07-18,2099-12-31,NULL
43792538,43792538,Mapped from,2016-12-18,2099-12-31,NULL
43792538,43792538,Maps to,2016-12-18,2099-12-31,NULL
2039309,2039309,Mapped from,2020-07-31,2099-12-31,NULL
2039309,2039309,Maps to,2020-07-31,2099-12-31,NULL
2045759,2045759,Mapped from,2020-07-31,2099-12-31,NULL
2045759,2045759,Maps to,2020-07-31,2099-12-31,NULL
2045759,40072708,Tradename of,2020-07-31,2099-12-31,NULL
2054090,2021493,Has supplier,2020-07-31,2099-12-31,NULL
2054090,2054090,Mapped from,2020-07-31,2099-12-31,NULL
2054090,2054090,Maps to,2020-07-31,2099-12-31,NULL
44804339,44812389,Has Module,2022-01-28,2099-12-31,NULL
46282989,40642538,Has status,2022-01-28,2099-12-31,NULL
46282989,35631990,Has Module,2022-01-28,2099-12-31,NULL
36709964,35631990,Has Module,2022-01-28,2099-12-31,NULL
36709964,40642538,Has status,2022-01-28,2099-12-31,NULL
37211563,35631990,Has Module,2022-01-28,2099-12-31,NULL
37211563,40642538,Has status,2022-01-28,2099-12-31,NULL
46069146,35631990,Has Module,2022-01-28,2099-12-31,NULL
46218047,35631990,Has Module,2022-01-28,2099-12-31,NULL
46069146,40642538,Has status,2022-01-28,2099-12-31,NULL
46218047,40642538,Has status,2022-01-28,2099-12-31,NULL
4090972,40642538,Has status,2022-01-28,2099-12-31,NULL
4090972,40642539,Has Module,2022-01-28,2099-12-31,NULL
4280524,40642539,Has Module,2022-01-28,2099-12-31,NULL
4280524,40642538,Has status,2022-01-28,2099-12-31,NULL
37399077,40642538,Has status,2022-01-28,2099-12-31,NULL
44805150,44812389,Has Module,2022-01-28,2099-12-31,NULL
37399077,44812389,Has Module,2022-01-28,2099-12-31,NULL
36936252,19082168,RxNorm has dose form,2023-05-22,2099-12-31,NULL
36936252,36060861,Marketed form of,2023-05-22,2099-12-31,NULL
1761254,1029636,Has property,2022-08-08,2099-12-31,NULL
1761254,1029816,Has time aspect,2022-08-08,2099-12-31,NULL
1761254,706391,Has kind,2022-08-08,2099-12-31,NULL
1761254,706550,Has type of service,2022-08-08,2099-12-31,NULL
1761254,40657588,Is a,2022-08-08,2099-12-31,NULL
36936252,36074351,Marketed form of,2023-05-22,2099-12-31,NULL
1761254,1002619,Is a,1970-01-01,2099-12-31,NULL
43276692,2915251,Has marketed form,2021-06-30,2099-12-31,NULL
741583,779123,Has brand name,2023-01-03,2099-12-31,NULL
615312,615313,VMP of,2022-01-28,2099-12-31,NULL
2920198,2920256,RxNorm is a,2021-06-30,2099-12-31,NULL
1830771,1832244,Has quantified form,2021-09-01,2099-12-31,NULL
615312,35626947,Is a,2022-01-28,2099-12-31,NULL
2920198,2920198,Mapped from,2021-10-19,2099-12-31,NULL
615312,615312,Mapped from,2022-01-28,2099-12-31,NULL
2920198,40174494,Tradename of,2021-06-30,2099-12-31,NULL
1830771,1830771,Mapped from,2021-10-21,2099-12-31,NULL
2920198,2920198,Maps to,2021-10-19,2099-12-31,NULL
1830771,1830765,RxNorm is a,2021-09-01,2099-12-31,NULL
1830771,1830771,Maps to,2021-10-21,2099-12-31,NULL
603939,611756,AMP of,2022-01-28,2099-12-31,NULL
19116750,36928876,Constitutes,2023-05-22,2099-12-31,NULL
36936252,36060855,Marketed form of,2023-05-22,2099-12-31,NULL
36932206,19021395,Has brand name,2023-05-22,2099-12-31,NULL
4120445,2721125,Subsumes,2022-08-24,2099-12-31,NULL
36932206,40755690,Has supplier,2023-05-22,2099-12-31,NULL
605888,4259510,Has temporal context,2022-01-28,2099-12-31,NULL
45757115,4270154,Has interprets,2022-01-28,2099-12-31,NULL
2902248,2902251,Box of,2021-06-30,2099-12-31,NULL
1569321,37402507,Subsumes,2022-10-01,2099-12-31,NULL
1569321,37402518,Subsumes,2022-10-01,2099-12-31,NULL
1569321,37402524,Subsumes,2022-10-01,2099-12-31,NULL
1569321,37402529,Subsumes,2022-10-01,2099-12-31,NULL
1569321,37402506,Subsumes,2022-10-01,2099-12-31,NULL
46128610,35631990,Has Module,2022-01-28,2099-12-31,NULL
44804339,40642538,Has status,2022-01-28,2099-12-31,NULL
46128610,40642538,Has status,2022-01-28,2099-12-31,NULL
4301782,40642538,Has status,2022-01-28,2099-12-31,NULL
4301782,40642539,Has Module,2022-01-28,2099-12-31,NULL
43189984,43189984,Maps to,2016-08-07,2099-12-31,NULL
43189984,43189998,RxNorm inverse is a,2016-09-10,2099-12-31,NULL
43189984,43201030,Has tradename,2016-09-10,2099-12-31,NULL
43189984,44160778,Has tradename,2017-10-06,2099-12-31,NULL
43189984,44168382,Has tradename,2017-10-06,2099-12-31,NULL
43189984,44172110,Has tradename,2017-10-06,2099-12-31,NULL
43189984,44179617,Has tradename,2017-10-06,2099-12-31,NULL
43189984,44183319,Has tradename,2017-10-06,2099-12-31,NULL
43189984,44187064,Has tradename,2017-10-06,2099-12-31,NULL
43277659,36888743,Tradename of,2017-06-24,2099-12-31,NULL
43277659,43277659,Mapped from,2016-12-12,2099-12-31,NULL
43277659,43277659,Maps to,2016-12-12,2099-12-31,NULL
2011049,2018367,Has brand name,2020-07-31,2099-12-31,NULL
40799899,40974223,Brand name of,2017-07-18,2099-12-31,NULL
40799899,41110937,Brand name of,2017-07-18,2099-12-31,NULL
40799899,41255329,Brand name of,2017-07-18,2099-12-31,NULL
40801440,41268167,Brand name of,2017-07-18,2099-12-31,NULL
43576676,43731444,Brand name of,2016-07-01,2099-12-31,NULL
43576676,43839562,Brand name of,2016-07-01,2099-12-31,NULL
40799899,41424156,Brand name of,2017-07-18,2099-12-31,NULL
40799899,41208124,Brand name of,2017-07-18,2099-12-31,NULL
40799899,43854020,Brand name of,2017-08-24,2099-12-31,NULL
40799899,41388310,Brand name of,2017-07-18,2099-12-31,NULL
19024760,19018787,Tradename of,2005-06-16,2099-12-31,NULL
19024760,19024760,Mapped from,1970-01-01,2099-12-31,NULL
19024760,19024760,Maps to,1970-01-01,2099-12-31,NULL
19024760,36236813,RxNorm is a,2016-08-01,2099-12-31,NULL
2913940,2913940,Maps to,2021-10-19,2099-12-31,NULL
46157616,40642538,Has status,2022-01-28,2099-12-31,NULL
46157616,35631990,Has Module,2022-01-28,2099-12-31,NULL
4094826,40642539,Has Module,2022-01-28,2099-12-31,NULL
4094826,40642537,Has status,2022-01-28,2099-12-31,NULL
46215444,40642538,Has status,2022-01-28,2099-12-31,NULL
4236150,40642539,Has Module,2022-01-28,2099-12-31,NULL
4236150,40642538,Has status,2022-01-28,2099-12-31,NULL
46215444,35631990,Has Module,2022-01-28,2099-12-31,NULL
37308032,40642538,Has status,2022-01-28,2099-12-31,NULL
37308032,35631990,Has Module,2022-01-28,2099-12-31,NULL
37389888,35631990,Has Module,2022-01-28,2099-12-31,NULL
37389888,40642538,Has status,2022-01-28,2099-12-31,NULL
4266183,40642538,Has status,2022-01-28,2099-12-31,NULL
4266183,40642539,Has Module,2022-01-28,2099-12-31,NULL
4281373,40642539,Has Module,2022-01-28,2099-12-31,NULL
1301792,1301790,Tradename of,2023-05-01,2099-12-31,NULL
4281373,40642538,Has status,2022-01-28,2099-12-31,NULL
36692362,40642538,Has status,2022-01-28,2099-12-31,NULL
36692362,35631990,Has Module,2022-01-28,2099-12-31,NULL
42537646,40642539,Has Module,2022-01-28,2099-12-31,NULL
42537646,40642538,Has status,2022-01-28,2099-12-31,NULL
19102190,36941670,Has marketed form,2023-05-22,2099-12-31,NULL
19102190,36120731,Has marketed form,2021-06-28,2099-12-31,NULL
44081896,21600839,RxNorm - ATC,2021-10-04,2099-12-31,NULL
44081896,21600842,RxNorm - ATC,2021-10-04,2099-12-31,NULL
44081896,21600816,RxNorm - ATC,2021-10-04,2099-12-31,NULL
44081896,21600843,RxNorm - ATC,2021-10-04,2099-12-31,NULL
44081896,21602407,RxNorm - ATC,2021-10-04,2099-12-31,NULL
2915780,40959741,Tradename of,2021-06-30,2099-12-31,NULL
44081896,21603369,RxNorm - ATC,2021-10-04,2099-12-31,NULL
44081896,21600902,RxNorm - ATC,2021-10-04,2099-12-31,NULL
2931909,2931913,Box of,2021-06-30,2099-12-31,NULL
4111324,4154781,Has interprets,2022-01-28,2099-12-31,NULL
36859753,36859753,Maps to,2022-06-15,2099-12-31,NULL
1301792,19127288,Has brand name,2023-05-01,2099-12-31,NULL
44192932,36037524,Has tradename,2021-06-17,2099-12-31,NULL
44192932,36037525,Has marketed form,2021-06-17,2099-12-31,NULL
36859753,36859753,Mapped from,2022-06-15,2099-12-31,NULL
2913940,2913945,Box of,2021-06-30,2099-12-31,NULL
2913940,43285243,Tradename of,2021-06-30,2099-12-31,NULL
41492668,41492668,Mapped from,2017-07-18,2099-12-31,NULL
41492668,41492668,Maps to,2017-07-18,2099-12-31,NULL
41492668,41492847,Box of,2017-07-18,2099-12-31,NULL
36943549,36943549,Mapped from,2023-05-31,2099-12-31,NULL
36280648,740261,Maps to,2021-04-12,2099-12-31,NULL
45996993,35631990,Has Module,2022-01-28,2099-12-31,NULL
45996993,40642538,Has status,2022-01-28,2099-12-31,NULL
35621779,40642539,Has Module,2022-01-28,2099-12-31,NULL
35621779,40642537,Has status,2022-01-28,2099-12-31,NULL
44808537,44812389,Has Module,2022-01-28,2099-12-31,NULL
4230652,40642539,Has Module,2022-01-28,2099-12-31,NULL
4230652,40642538,Has status,2022-01-28,2099-12-31,NULL
37398715,44812389,Has Module,2022-01-28,2099-12-31,NULL
36122115,36053707,Tradename of,2021-06-28,2099-12-31,NULL
2919960,19082573,RxNorm has dose form,2021-06-30,2099-12-31,NULL
2919960,43254608,Has supplier,2021-06-30,2099-12-31,NULL
36122115,36122116,Has marketed form,2021-06-28,2099-12-31,NULL
36122115,19082103,RxNorm has dose form,2021-06-28,2099-12-31,NULL
36712917,40642539,Has Module,2022-01-28,2099-12-31,NULL
36712917,40642538,Has status,2022-01-28,2099-12-31,NULL
46028913,35631990,Has Module,2022-01-28,2099-12-31,NULL
46028913,40642538,Has status,2022-01-28,2099-12-31,NULL
46166390,40642538,Has status,2022-01-28,2099-12-31,NULL
46166390,35631990,Has Module,2022-01-28,2099-12-31,NULL
2907406,2907407,Marketed form of,2021-06-30,2099-12-31,NULL
2907406,2936677,Marketed form of,2021-06-30,2099-12-31,NULL
46204262,35631990,Has Module,2022-01-28,2099-12-31,NULL
36710278,40642538,Has status,2022-01-28,2099-12-31,NULL
36710278,35631990,Has Module,2022-01-28,2099-12-31,NULL
46201054,40642538,Has status,2022-01-28,2099-12-31,NULL
37207506,40642538,Has status,2022-01-28,2099-12-31,NULL
46201054,35631990,Has Module,2022-01-28,2099-12-31,NULL
36862594,21601387,Is a,1970-01-01,2099-12-31,NULL
36943549,36968355,Has brand name,2023-05-22,2099-12-31,NULL
45575337,4020441,Maps to,2022-08-18,2099-12-31,NULL
4053700,4134134,Is a,2011-07-31,2099-12-31,NULL
1970592,1970592,Mapped from,2022-02-04,2099-12-31,NULL
2915780,2915780,Maps to,2021-10-19,2099-12-31,NULL
2931909,2931909,Mapped from,2021-10-19,2099-12-31,NULL
19102190,36120730,Has marketed form,2021-06-28,2099-12-31,NULL
2931909,2931909,Maps to,2021-10-19,2099-12-31,NULL
2915780,2915780,Mapped from,2021-10-19,2099-12-31,NULL
4053700,443532,Has due to,2022-01-28,2099-12-31,NULL
4053700,4103662,Is a,2022-01-28,2099-12-31,NULL
4053700,4279775,Has causative agent,2022-01-28,2099-12-31,NULL
2919960,2919960,Mapped from,2021-10-19,2099-12-31,NULL
36122115,36122115,Mapped from,2021-07-09,2099-12-31,NULL
36122115,36122115,Maps to,2021-07-09,2099-12-31,NULL
2907406,2907406,Mapped from,2021-10-19,2099-12-31,NULL
2933614,2933614,Maps to,2021-10-19,2099-12-31,NULL
2919960,2919960,Maps to,2021-10-19,2099-12-31,NULL
1301792,1301792,Mapped from,2023-05-01,2099-12-31,NULL
1301792,1301792,Maps to,2023-05-01,2099-12-31,NULL
2931909,21014786,Has brand name,2021-06-30,2099-12-31,NULL
4053700,4053308,Subsumes,2022-01-28,2099-12-31,NULL
19102190,36942969,Has marketed form,2023-05-22,2099-12-31,NULL
44081927,21601098,RxNorm - ATC,2021-10-04,2099-12-31,NULL
36927755,44785068,Tradename of,2023-05-22,2099-12-31,NULL
42536495,4048380,Has time aspect,2022-01-28,2099-12-31,NULL
44081927,21600851,RxNorm - ATC,2021-10-04,2099-12-31,NULL
199086,4270154,Has interprets,2022-01-28,2099-12-31,NULL
44081927,21600848,RxNorm - ATC,2021-10-04,2099-12-31,NULL
1761733,45880586,Has Answer,1970-01-01,2099-12-31,NULL
1761733,1761570,Contained in panel,1970-01-01,2099-12-31,NULL
44081927,21601129,RxNorm - ATC,2021-10-04,2099-12-31,NULL
44081927,21600837,RxNorm - ATC,2021-10-04,2099-12-31,NULL
44081927,947756,RxNorm - ATC,2021-10-04,2099-12-31,NULL
44081927,21601121,RxNorm - ATC,2021-10-04,2099-12-31,NULL
44081927,715877,RxNorm - ATC,2021-10-04,2099-12-31,NULL
44081896,21600845,RxNorm - ATC,2021-10-04,2099-12-31,NULL
44081896,21601651,RxNorm - ATC,2021-10-04,2099-12-31,NULL
604426,604425,Due to of,2022-01-28,2099-12-31,NULL
1988693,36210656,Is a,1970-01-01,2099-12-31,NULL
606162,4112653,Concept poss_eq from,2021-07-31,2099-12-31,NULL
604426,764507,Concept poss_eq from,2021-03-01,2099-12-31,NULL
766395,4175154,Maps to,2021-12-04,2099-12-31,NULL
4212110,40397421,Concept poss_eq from,2014-04-01,2099-12-31,NULL
2914279,2914279,Maps to,2021-10-19,2099-12-31,NULL
36946747,36811505,Marketed form of,2023-05-22,2099-12-31,NULL
36946747,36946747,Mapped from,2023-05-31,2099-12-31,NULL
36118625,36118625,Mapped from,2021-07-09,2099-12-31,NULL
2914279,2914279,Mapped from,2021-10-19,2099-12-31,NULL
36118625,36118625,Maps to,2021-07-09,2099-12-31,NULL
1526479,2919920,Has marketed form,2021-06-30,2099-12-31,NULL
1526479,2919923,Has marketed form,2021-06-30,2099-12-31,NULL
36118625,36118626,Has marketed form,2021-06-28,2099-12-31,NULL
36118625,36118623,Box of,2021-06-28,2099-12-31,NULL
1526479,2919931,Has marketed form,2021-06-30,2099-12-31,NULL
1526479,2919933,Has marketed form,2021-06-30,2099-12-31,NULL
1526479,2919941,Has tradename,2021-06-30,2099-12-31,NULL
606162,4101351,Finding site of,2022-01-28,2099-12-31,NULL
604426,604427,Due to of,2022-01-28,2099-12-31,NULL
606162,4091967,Finding site of,2022-01-28,2099-12-31,NULL
1536932,42636061,Mapped from,2021-08-22,2099-12-31,NULL
1536932,42636062,Mapped from,2021-08-22,2099-12-31,NULL
2934328,2901167,Has brand name,2021-06-30,2099-12-31,NULL
1536932,36116556,Mapped from,2021-08-22,2099-12-31,NULL
36929331,19013266,Has brand name,2023-05-22,2099-12-31,NULL
1594595,779311,Has tradename,2022-08-01,2099-12-31,NULL
1536932,1537572,Contained in,2021-08-02,2099-12-31,NULL
1536932,1536931,RxNorm is a,2021-08-02,2099-12-31,NULL
1536932,40227933,Consists of,2021-08-02,2099-12-31,NULL
1536932,1127524,Consists of,2021-08-02,2099-12-31,NULL
2934328,2934363,RxNorm is a,2021-06-30,2099-12-31,NULL
2934328,19028903,Tradename of,2021-06-30,2099-12-31,NULL
40044592,21601198,RxNorm - ATC,2021-10-04,2099-12-31,NULL
1526479,36035967,Has marketed form,2021-06-17,2099-12-31,NULL
1526479,36035968,Has marketed form,2021-06-17,2099-12-31,NULL
1526479,36035965,Has marketed form,2021-06-17,2099-12-31,NULL
1526479,1971429,Has marketed form,2022-01-28,2099-12-31,NULL
1526479,1971428,Has marketed form,2022-01-28,2099-12-31,NULL
2921574,2921573,Constitutes,2021-06-30,2099-12-31,NULL
43034238,43183137,Marketed form of,2019-10-06,2099-12-31,NULL
43187247,43206472,Marketed form of,2017-06-24,2099-12-31,NULL
43187247,43220107,Marketed form of,2017-06-24,2099-12-31,NULL
43275698,43297269,Has marketed form,2016-09-30,2099-12-31,NULL
43277345,43260858,Concept replaces,2017-08-24,2099-12-31,NULL
43277345,43260858,Mapped from,2017-08-25,2099-12-31,NULL
43630456,43594411,Has marketed form,2016-07-01,2099-12-31,NULL
43630456,43594414,Has marketed form,2016-07-01,2099-12-31,NULL
43630456,43648587,Has marketed form,2016-07-01,2099-12-31,NULL
43630456,43720277,Has marketed form,2016-07-01,2099-12-31,NULL
43630456,43720278,Has marketed form,2016-07-01,2099-12-31,NULL
43630456,43774377,Has marketed form,2016-07-01,2099-12-31,NULL
43630456,43774378,Has marketed form,2016-07-01,2099-12-31,NULL
43630456,43774380,Has tradename,2016-07-01,2099-12-31,NULL
43630456,43799778,Quantified form of,2016-07-01,2099-12-31,NULL
43630456,43810322,Has marketed form,2016-07-01,2099-12-31,NULL
43630456,43810323,Has marketed form,2016-07-01,2099-12-31,NULL
43630456,43828401,Has marketed form,2016-07-01,2099-12-31,NULL
43630456,43828402,Has marketed form,2016-07-01,2099-12-31,NULL
43630456,43846436,Has marketed form,2016-07-01,2099-12-31,NULL
43630456,43846437,Has marketed form,2016-07-01,2099-12-31,NULL
43630456,43846441,Has marketed form,2016-07-01,2099-12-31,NULL
43630456,43864731,Has marketed form,2016-07-01,2099-12-31,NULL
36279769,36279769,Mapped from,2018-01-10,2099-12-31,NULL
36279769,36279769,Maps to,2018-01-10,2099-12-31,NULL
36279769,36279908,Marketed form of,2017-10-01,2099-12-31,NULL
36279769,41372783,Marketed form of,2017-10-01,2099-12-31,NULL
36282734,43568706,Has brand name,2017-10-01,2099-12-31,NULL
36283788,36283788,Mapped from,2018-01-10,2099-12-31,NULL
36283788,36283788,Maps to,2018-01-10,2099-12-31,NULL
36283788,36283789,Has marketed form,2017-10-01,2099-12-31,NULL
36410836,36405084,Quantified form of,2017-08-02,2099-12-31,NULL
36410836,36410673,Available as box,2017-08-02,2099-12-31,NULL
36410836,36410731,Has marketed form,2017-08-02,2099-12-31,NULL
36410836,36410779,Has marketed form,2017-08-02,2099-12-31,NULL
36410836,36410800,Available as box,2017-08-02,2099-12-31,NULL
36410836,36410836,Mapped from,2017-10-15,2099-12-31,NULL
36410836,36410836,Maps to,2017-10-15,2099-12-31,NULL
36785639,36785639,Mapped from,2018-10-25,2099-12-31,NULL
36785639,36785639,Maps to,2018-10-25,2099-12-31,NULL
41506032,41506032,Mapped from,2017-07-18,2099-12-31,NULL
41506032,41506032,Maps to,2017-07-18,2099-12-31,NULL
41506032,41510515,Has marketed form,2017-07-18,2099-12-31,NULL
41510169,40960689,Marketed form of,2017-07-18,2099-12-31,NULL
41510169,40970102,Marketed form of,2017-07-18,2099-12-31,NULL
41510169,41116910,Marketed form of,2017-07-18,2099-12-31,NULL
41510169,41510169,Mapped from,2017-07-18,2099-12-31,NULL
41510169,41510169,Maps to,2017-07-18,2099-12-31,NULL
45773167,4046365,Is a,2015-01-31,2099-12-31,NULL
45773167,4179955,Has asso morph,2017-04-01,2099-12-31,NULL
45773167,45773167,Mapped from,2015-01-31,2099-12-31,NULL
45773167,45773167,Maps to,2015-01-31,2099-12-31,NULL
45883621,45883621,Mapped from,2014-12-22,2099-12-31,NULL
45883621,45883621,Maps to,2014-12-22,2099-12-31,NULL
46054153,46054153,Mapped from,2018-07-31,2099-12-31,NULL
46054153,46054153,Maps to,2018-07-31,2099-12-31,NULL
21070360,36961872,Has marketed form,2023-05-22,2099-12-31,NULL
44809820,40642538,Has status,2022-01-28,2099-12-31,NULL
1988668,45876016,Is a,1970-01-01,2099-12-31,NULL
1526479,2919924,Has marketed form,2021-06-30,2099-12-31,NULL
1526479,2919927,Has marketed form,2021-06-30,2099-12-31,NULL
1526479,2919925,Has marketed form,2021-06-30,2099-12-31,NULL
1526479,2919932,Has marketed form,2021-06-30,2099-12-31,NULL
36118625,19082168,RxNorm has dose form,2021-06-28,2099-12-31,NULL
1526479,1831018,Has marketed form,2021-09-01,2099-12-31,NULL
2914279,2914280,Box of,2021-06-30,2099-12-31,NULL
2914279,19082076,RxNorm has dose form,2021-06-30,2099-12-31,NULL
4080107,40642538,Has status,2022-01-28,2099-12-31,NULL
4080107,40642539,Has Module,2022-01-28,2099-12-31,NULL
606162,37303858,Is a,2022-01-28,2099-12-31,NULL
606162,40642538,Has status,2022-01-28,2099-12-31,NULL
606162,40642539,Has Module,2022-01-28,2099-12-31,NULL
4045061,40642539,Has Module,2022-01-28,2099-12-31,NULL
4045061,40642538,Has status,2022-01-28,2099-12-31,NULL
4166204,40642538,Has status,2022-01-28,2099-12-31,NULL
4166204,40642539,Has Module,2022-01-28,2099-12-31,NULL
4238511,40642538,Has status,2022-01-28,2099-12-31,NULL
4238511,40642539,Has Module,2022-01-28,2099-12-31,NULL
1971288,1971288,Mapped from,2022-02-04,2099-12-31,NULL
2924975,40166190,Marketed form of,2021-06-30,2099-12-31,NULL
2924975,2924975,Maps to,2021-10-19,2099-12-31,NULL
2922117,734392,Marketed form of,2021-06-30,2099-12-31,NULL
2922117,2922117,Maps to,2021-10-19,2099-12-31,NULL
2922117,2922117,Mapped from,2021-10-19,2099-12-31,NULL
2924975,2924975,Mapped from,2021-10-19,2099-12-31,NULL
36249617,2936646,Constitutes,2021-06-30,2099-12-31,NULL
604426,4211970,Has finding site,2022-01-28,2099-12-31,NULL
604426,4048534,Is a,2022-01-28,2099-12-31,NULL
604426,4178903,Has asso morph,2022-01-28,2099-12-31,NULL
40044592,21601161,RxNorm - ATC,2021-10-04,2099-12-31,NULL
41343652,41343652,Mapped from,2017-07-18,2099-12-31,NULL
41343652,41343652,Maps to,2017-07-18,2099-12-31,NULL
41381331,41117752,Quantified form of,2017-07-18,2099-12-31,NULL
45761941,45761941,Maps to,2015-01-31,2099-12-31,NULL
46008717,45971460,Is a,2015-01-31,2099-12-31,NULL
46008717,46008717,Mapped from,2018-07-31,2099-12-31,NULL
46008717,46008717,Maps to,2018-07-31,2099-12-31,NULL
46059974,46059974,Mapped from,2018-07-31,2099-12-31,NULL
46059974,46059974,Maps to,2018-07-31,2099-12-31,NULL
37393107,40642538,Has status,2022-01-28,2099-12-31,NULL
4001512,36674407,Has due to,2022-01-28,2099-12-31,NULL
4001512,40642538,Has status,2022-01-28,2099-12-31,NULL
4001512,40642539,Has Module,2022-01-28,2099-12-31,NULL
45757429,40642539,Has Module,2022-01-28,2099-12-31,NULL
45757429,40642537,Has status,2022-01-28,2099-12-31,NULL
46059974,35631990,Has Module,2022-01-28,2099-12-31,NULL
46059974,40642538,Has status,2022-01-28,2099-12-31,NULL
46210054,35631990,Has Module,2022-01-28,2099-12-31,NULL
4131789,40642539,Has Module,2022-01-28,2099-12-31,NULL
4131789,40642538,Has status,2022-01-28,2099-12-31,NULL
46279695,35631990,Has Module,2022-01-28,2099-12-31,NULL
46279695,40642538,Has status,2022-01-28,2099-12-31,NULL
4052839,40642538,Has status,2022-01-28,2099-12-31,NULL
4085661,40642539,Has Module,2022-01-28,2099-12-31,NULL
4052839,40642539,Has Module,2022-01-28,2099-12-31,NULL
43252565,2924476,Brand name of,2021-06-30,2099-12-31,NULL
1146607,1537487,Constitutes,2021-08-02,2099-12-31,NULL
2845648,2858751,Is a,2014-04-22,2099-12-31,NULL
4052839,3512789,Mapped from,1970-01-01,2099-12-31,NULL
21150378,21052202,Concept replaced by,2018-08-02,2099-12-31,NULL
21150378,21052202,Maps to,2018-08-02,2099-12-31,NULL
21150378,21052202,Marketed form of,2015-08-17,2099-12-31,NULL
41433243,41030714,Quantified form of,2017-07-18,2099-12-31,NULL
41433243,41434120,Box of,2017-07-18,2099-12-31,NULL
41441752,21020174,Has supplier,2017-07-18,2099-12-31,NULL
41441752,41443055,Marketed form of,2017-07-18,2099-12-31,NULL
41452731,40944424,Quantified form of,2017-07-18,2099-12-31,NULL
43252565,43282167,Brand name of,2016-09-30,2099-12-31,NULL
4346743,3330275,Mapped from,1970-01-01,2099-12-31,NULL
4346743,4093131,Is a,2011-07-31,2099-12-31,NULL
44018563,44081330,Brand name of,2017-06-25,2099-12-31,NULL
43706741,43670977,Box of,2016-07-01,2099-12-31,NULL
43706741,43778710,Has marketed form,2016-07-01,2099-12-31,NULL
43714348,43714347,Consists of,2016-07-01,2099-12-31,NULL
43736306,43736307,Available as box,2016-07-01,2099-12-31,NULL
43761125,43863760,Has marketed form,2017-06-24,2099-12-31,NULL
43809859,19129139,RxNorm has dose form,2016-07-01,2099-12-31,NULL
43809859,43737945,Has marketed form,2016-07-01,2099-12-31,NULL
43817662,43637789,Constitutes,2016-07-01,2099-12-31,NULL
43840494,43606414,Consists of,2016-07-01,2099-12-31,NULL
43861165,19095898,RxNorm has dose form,2016-07-01,2099-12-31,NULL
43862635,43664654,Marketed form of,2016-07-01,2099-12-31,NULL
44061130,44110455,Tradename of,2017-06-25,2099-12-31,NULL
44061130,44115701,Has marketed form,2017-06-25,2099-12-31,NULL
44162174,21031871,Tradename of,2017-10-06,2099-12-31,NULL
44162174,43803703,Box of,2017-10-06,2099-12-31,NULL
2745136,4205702,Has dir device,1970-01-01,2099-12-31,NULL
2745136,4262806,Has dir proc site,1970-01-01,2099-12-31,NULL
3049389,1015160,Has system,2019-12-13,2099-12-31,NULL
3049389,1029642,Has property,2019-12-13,2099-12-31,NULL
3049389,3051880,Concept replaces,2013-06-18,2099-12-31,NULL
3049389,3051880,Mapped from,1970-01-01,2099-12-31,NULL
3049389,45880302,Has Answer,1970-01-01,2099-12-31,NULL
3049389,45884091,Has Answer,1970-01-01,2099-12-31,NULL
41086446,41086446,Mapped from,2017-07-18,2099-12-31,NULL
41086446,41086446,Maps to,2017-07-18,2099-12-31,NULL
41094081,41094081,Mapped from,2017-07-18,2099-12-31,NULL
41094081,41094081,Maps to,2017-07-18,2099-12-31,NULL
41113152,41113152,Mapped from,2017-07-18,2099-12-31,NULL
41113152,41113152,Maps to,2017-07-18,2099-12-31,NULL
41113152,41313408,RxNorm inverse is a,2017-07-18,2099-12-31,NULL
41114839,41114839,Mapped from,2017-07-18,2099-12-31,NULL
41114839,41114839,Maps to,2017-07-18,2099-12-31,NULL
